Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Delivery_Efficiency,Quarter,Production_Gap,Previous_Month_Deliveries,Estimated_Revenue
2019.0,7.0,Middle East,Model Y,-0.2028356100921262,-0.1570140180607005,-0.2384434552464554,120.0,686.0,938.86,Interpolated (Month),6724.0,2019-07-01,1.2918312173484496,3,0.04582159203142569,-0.9951705291526538,0.04836482371738937
2022.0,3.0,Europe,Model Y,1.2064939156005243,1.112296232742273,-1.2540648367413036,82.0,467.0,1027.63,Interpolated (Month),14758.0,2022-03-01,1.0846875859913818,1,-0.09419768285825136,-0.2028356100921262,-1.5130215952969477
2025.0,8.0,Europe,Model S,-2.2344961867082,-2.2291800220995106,1.188798594836722,60.0,333.0,56.39,Estimated (Region),5579.0,2025-08-01,1.0023848072187918,3,0.005316164608689444,1.2064939156005243,-2.6563659269267217
2022.0,8.0,Asia,Model X,0.4225448375691816,0.5127367024018264,-1.07236301861178,120.0,686.0,1192.1,Estimated (Region),3858.0,2022-08-01,0.8240971157123009,3,0.09019186483264485,-2.2344961867082,-0.4531214575145119
2020.0,4.0,Middle East,Model Y,0.1005793653274599,0.1608417392145401,1.4076833445047845,82.0,455.0,704.2,Official (Quarter),5784.0,2020-04-01,0.625331246843217,2,0.060262373887080195,0.4225448375691816,0.1415838973723273
2025.0,4.0,Middle East,Model Y,0.0345091026732786,0.1880731039441766,-0.3177970300998891,75.0,449.0,677.41,Estimated (Region),9950.0,2025-04-01,0.1834877074370055,2,0.15356400127089798,0.1005793653274599,-0.010966890340980081
2021.0,4.0,North America,Model 3,1.627818898218342,1.647533401566164,1.3539085051916235,120.0,666.0,1631.17,Official (Quarter),12871.0,2021-04-01,0.9880339279743395,2,0.0197145033478221,0.0345091026732786,2.203917851209471
2023.0,3.0,Europe,Model Y,0.4947138936991335,0.3892565485415779,-0.2840003746283478,120.0,681.0,1212.42,Official (Quarter),13305.0,2023-03-01,1.270919899877526,1,-0.10545734515755562,1.627818898218342,-0.14049893114440254
2022.0,2.0,Asia,Model Y,0.8992671942585818,0.8012483166494414,0.2767844375775569,60.0,344.0,694.59,Official (Quarter),9954.0,2022-02-01,1.1223327095637758,1,-0.09801887760914041,0.4947138936991335,0.24890316459480916
2021.0,9.0,Middle East,Model 3,0.0360338010422213,-0.0788412210351058,-0.6352063591979522,75.0,428.0,646.11,Official (Quarter),6711.0,2021-09-01,-0.45704265572163644,3,-0.1148750220773271,0.8992671942585818,-0.022888899568092768
2024.0,6.0,North America,Model 3,-1.0228692161884452,-1.091566285204521,0.0018623609026642,100.0,566.0,500.66,Estimated (Region),6549.0,2024-06-01,0.937065600186429,2,-0.06869706901607575,0.0360338010422213,-0.0019049516367681356
2021.0,11.0,North America,Cybertruck,-0.9448554829775464,-0.9281780968267016,-0.1723193696158706,100.0,572.0,532.3,Official (Quarter),4093.0,2021-11-01,1.017967872984573,4,0.016677386150844797,-1.0228692161884452,0.16281690120478975
2015.0,9.0,Middle East,Model Y,0.2187434889205148,0.1338451276291245,0.1931027118373761,82.0,477.0,771.52,Estimated (Region),12956.0,2015-09-01,1.6343029648911667,3,-0.08489836129139028,-0.9448554829775464,0.04223996090732044
2022.0,7.0,Middle East,Model X,-0.3903735094720715,-0.5229941699012471,0.3287157868081561,75.0,419.0,527.06,Official (Quarter),7151.0,2022-07-01,0.7464203846589392,3,-0.13262066042917564,0.2187434889205148,-0.12832193531517316
2016.0,11.0,Middle East,Model X,1.4382480676798066,1.5278092980134514,0.3726349871762873,120.0,681.0,1591.7,Estimated (Region),5614.0,2016-11-01,0.9413793132100337,4,0.08956123033364483,-0.3903735094720715,0.5359415502561847
2016.0,6.0,Asia,Cybertruck,-0.5176858232787823,-0.5100827469690918,1.1899865002822123,82.0,481.0,568.9,Estimated (Region),9506.0,2016-06-01,1.0149055743501774,2,0.007603076309690482,1.4382480676798066,-0.616039141089234
2017.0,5.0,North America,Cybertruck,-0.5479256742628115,-0.5868470251293604,1.6695011839117508,60.0,355.0,413.54,Estimated (Region),11414.0,2017-05-01,0.9336771778676575,2,-0.03892135086654891,-0.5176858232787823,-0.9147625618774081
2021.0,8.0,Asia,Model X,-0.199786213354241,-0.22931798648077,0.8519498641158315,82.0,474.0,649.57,Estimated (Region),7657.0,2021-08-01,0.871219115518418,3,-0.02953177312652902,-0.5479256742628115,-0.17020783731936212
2022.0,12.0,North America,Model X,0.1890118707261333,0.1242202487160633,-0.7142373605643049,120.0,662.0,1059.13,Official (Quarter),12789.0,2022-12-01,1.5215866388914385,4,-0.06479162201007,-0.199786213354241,-0.13499933966275504
2021.0,6.0,North America,Cybertruck,-1.5966640357005268,-1.5535604730314585,-0.8923953436200448,75.0,418.0,228.17,Estimated (Region),9358.0,2021-06-01,1.0277450176013814,2,0.04310356266906834,0.1890118707261333,1.4248555507847391
2019.0,3.0,North America,Model S,-0.0371517206670256,-0.0337686173446729,1.4308430274077353,82.0,480.0,703.87,Interpolated (Month),9984.0,2019-03-01,1.1001848339782971,1,0.0033831033223526985,-1.5966640357005268,-0.05315828047261344
2022.0,7.0,North America,Model Y,1.77850992034884,1.7757086183108326,-0.4819909112765323,75.0,429.0,1088.87,Estimated (Region),11278.0,2022-07-01,1.0015775685318642,3,-0.002801302038007325,-0.0371517206670256,-0.8572256172232903
2021.0,7.0,Europe,Cybertruck,-1.2104071155683904,-1.1230232065301355,1.6694335876186184,100.0,550.0,425.62,Interpolated (Month),10472.0,2021-07-01,1.0778113119391803,3,0.08738390903825488,1.77850992034884,-2.0206942934224417
2019.0,6.0,Middle East,Model Y,1.2278396927657216,1.3472841301074987,0.6142723508938039,82.0,459.0,1015.81,Estimated (Region),7229.0,2019-06-01,0.9113442853867456,2,0.11944443734177712,-1.2104071155683904,0.7542279745959257
2016.0,10.0,Middle East,Model 3,-0.2945716286235087,-0.1969220525782713,0.2552788757300838,75.0,431.0,566.53,Estimated (Region),6521.0,2016-10-01,1.4958793327955195,4,0.09764957604523741,1.2278396927657216,-0.07519791417698908
2021.0,7.0,North America,Model S,-1.2081200680149764,-1.2652836119280646,-1.5313433400760577,82.0,463.0,358.92,Estimated (Region),4891.0,2021-07-01,0.9548215567053925,3,-0.0571635439130882,-0.2945716286235087,1.8500466201669679
2015.0,11.0,Asia,Model S,1.463659707162184,1.5641960353677071,-1.199567313529506,82.0,484.0,1138.51,Interpolated (Month),5693.0,2015-11-01,0.9357265164133411,4,0.10053632820552316,-1.2081200680149764,-1.7557583428419243
2024.0,5.0,North America,Model Y,0.9724527159678288,0.93411859627853,0.497159784915504,100.0,590.0,1216.79,Official (Quarter),3067.0,2024-05-01,1.041037743860383,2,-0.038334119689298785,1.463659707162184,0.48346438311106343
2024.0,11.0,Asia,Model 3,0.7165575063802883,0.8505464769358524,-1.0145110293532824,120.0,680.0,1299.68,Estimated (Region),4610.0,2024-11-01,0.8424671970445778,4,0.13398897055556414,0.9724527159678288,-0.7269554933886875
2022.0,1.0,Asia,Model S,-0.621619428761706,-0.6748794542122373,1.1589598017344014,60.0,359.0,402.58,Estimated (Region),8926.0,2022-01-01,0.9210821649435159,1,-0.05326002545053132,0.7165575063802883,-0.7204319299119186
2016.0,3.0,Europe,Cybertruck,-0.0440128633272675,-0.0462105339883862,-0.8416225749724736,82.0,462.0,675.61,Interpolated (Month),6687.0,2016-03-01,0.9524422145463407,1,-0.0021976706611187002,-0.621619428761706,0.03704221936540642
2023.0,11.0,Europe,Model 3,0.1663955115868174,0.3315072750632106,0.1942667597676428,100.0,580.0,920.2,Official (Quarter),14723.0,2023-11-01,0.5019362291674887,4,0.1651117634763932,-0.0440128633272675,0.032325116875850275
2018.0,8.0,Europe,Cybertruck,-0.3830041340221821,-0.2497415100279974,-1.664940952042042,75.0,418.0,527.62,Official (Quarter),13634.0,2018-08-01,1.5336022192676146,3,0.13326262399418468,0.1663955115868174,0.6376792675349297
2025.0,12.0,North America,Cybertruck,-0.0562104502788086,-0.0196834286914126,-0.894624033167148,82.0,471.0,685.38,Official (Quarter),3889.0,2025-12-01,2.8557245366165223,4,0.036527021587396,-0.3830041340221821,0.05028721973456919
2017.0,2.0,Europe,Model 3,0.6520119420950496,0.637625375127401,1.3272546903716045,75.0,420.0,786.74,Official (Quarter),11133.0,2017-02-01,1.0225627265300947,1,-0.014386566967648617,-0.0562104502788086,0.8653859083239537
2022.0,10.0,Europe,Cybertruck,0.3178488829017867,0.1657715552431812,1.1467417717507045,82.0,461.0,772.61,Estimated (Region),12327.0,2022-10-01,1.917390968767309,4,-0.1520773276586055,0.6520119420950496,0.3644905911277771
2019.0,12.0,Europe,Model S,-1.21980942217687,-1.2267840962758196,-0.5148079175292194,75.0,441.0,338.82,Interpolated (Month),12638.0,2019-12-01,0.994314668636378,4,-0.006974674098949585,0.3178488829017867,0.6279675484133949
2022.0,4.0,Asia,Model S,0.750609103286674,0.9498470569413376,-0.193928811060878,60.0,347.0,670.2,Official (Quarter),8716.0,2022-04-01,0.790242068763952,2,0.19923795365466368,-1.21980942217687,-0.14556473097185646
2016.0,3.0,North America,Model X,-0.988055270097588,-1.0345212711588168,-0.4363793184222531,60.0,336.0,304.11,Estimated (Region),3878.0,2016-03-01,0.9550845377889814,1,-0.04646600106122878,0.750609103286674,0.4311668853287006
2016.0,1.0,Europe,Model 3,0.080250053741558,0.157320442051225,1.2952890991934456,75.0,439.0,674.17,Estimated (Region),12620.0,2016-01-01,0.5101056969788315,1,0.077070388309667,-0.988055270097588,0.10394701982112825
2023.0,10.0,North America,Model Y,0.5955981024441718,0.4500576128948181,0.7618425142755268,82.0,481.0,884.99,Official (Quarter),4067.0,2023-10-01,1.3233819079588987,4,-0.14554048954935367,0.080250053741558,0.4537519558638006
2019.0,6.0,Asia,Model Y,-0.2574706349792377,-0.3781514799168871,1.4349847914568017,82.0,484.0,646.79,Official (Quarter),12120.0,2019-06-01,0.680866395222958,2,-0.12068084493764936,0.5955981024441718,-0.36946644544193175
2022.0,7.0,North America,Model S,-0.30880214673364,-0.1941050148476192,-0.8434377342557079,82.0,466.0,608.62,Estimated (Region),13455.0,2022-07-01,1.5909024657403261,3,0.11469713188602079,-0.2574706349792377,0.26045538297431997
2022.0,10.0,Asia,Model S,0.0746594930554349,0.111074072639687,-0.1332198843543991,120.0,681.0,1043.56,Official (Quarter),7236.0,2022-10-01,0.6721594993425938,4,0.036414579584252094,-0.30880214673364,-0.009946129030803101
2023.0,12.0,North America,Cybertruck,0.5587512251947245,0.6315217933776549,-1.023620126884452,60.0,357.0,649.08,Interpolated (Month),6173.0,2023-12-01,0.8847695060629317,4,0.07277056818293037,0.0746594930554349,-0.571949000030667
2022.0,4.0,Europe,Model Y,1.093666236298769,1.2029109464115808,-1.7348211052255849,75.0,448.0,955.99,Estimated (Region),12770.0,2022-04-01,0.9091830443153742,2,0.10924471011281178,0.5587512251947245,-1.897315268803736
2022.0,10.0,Middle East,Model Y,0.1353933114183169,0.0749220884296523,-1.1959285454263962,100.0,592.0,928.4,Estimated (Region),9259.0,2022-10-01,1.8071214278208987,4,-0.0604712229886646,1.093666236298769,-0.1619207259849708
2023.0,10.0,Asia,Cybertruck,-0.0457916780910339,-0.0192139224029706,1.3148984856122392,75.0,447.0,653.2,Interpolated (Month),9345.0,2023-10-01,2.3832550757025124,4,0.0265777556880633,0.1353933114183169,-0.06021140817554362
2025.0,4.0,Europe,Model 3,0.716811622775112,0.9139298258755236,-1.713681855643101,82.0,470.0,898.38,Interpolated (Month),3295.0,2025-04-01,0.7843180105085454,2,0.19711820310041162,-0.0457916780910339,-1.2283870718637966
2017.0,12.0,Middle East,Cybertruck,-1.054379649146593,-1.0382773214663528,-0.7331797306199825,75.0,430.0,372.36,Interpolated (Month),6599.0,2017-12-01,1.0155086963254665,4,0.016102327680240336,0.716811622775112,0.7730497871324908
2024.0,6.0,Middle East,Cybertruck,-0.2356166250243931,-0.2659394769792467,0.3152014984973308,82.0,462.0,623.35,Estimated (Region),5102.0,2024-06-01,0.8859783726008459,2,-0.030322851954853597,-1.054379649146593,-0.0742667132785724
2019.0,7.0,Asia,Model S,0.6883505865548493,0.7646268261509647,-0.6857176892412017,60.0,335.0,634.71,Official (Quarter),6644.0,2019-07-01,0.9002438353097283,3,0.0762762395961154,-0.2356166250243931,-0.472014173600217
2019.0,7.0,Asia,Model 3,-0.0511281223823331,-0.1877666799536521,-1.234456444385644,82.0,455.0,663.46,Estimated (Region),8075.0,2019-07-01,0.27229603460503987,3,-0.13663855757131899,0.6883505865548493,0.06311544016420899
2015.0,6.0,North America,Cybertruck,0.6756447668136606,0.7636878135740807,-0.9940556952071984,100.0,556.0,1049.26,Estimated (Region),3174.0,2015-06-01,0.8847133014361247,2,0.08804304676042007,-0.0511281223823331,-0.6716285283880589
2022.0,3.0,Middle East,Model 3,0.7793242559017605,0.7273010762198249,1.611179002790729,75.0,428.0,833.89,Interpolated (Month),10212.0,2022-03-01,1.0715290838731162,1,-0.052023179681935594,0.6756447668136606,1.2556308774744251
2019.0,1.0,North America,Cybertruck,1.4047047035630684,1.3918872275094896,0.1043080223659164,120.0,680.0,1575.9,Interpolated (Month),9231.0,2019-01-01,1.0092087029755372,1,-0.012817476053578858,0.7793242559017605,0.1465219696367645
2021.0,7.0,Europe,Model X,-0.9019098122523288,-0.8462492494935708,0.6216169863615882,82.0,452.0,432.09,Estimated (Region),7940.0,2021-07-01,1.0657732491840524,3,0.05566056275875797,1.4047047035630684,-0.5606424594622385
2016.0,9.0,Europe,Model Y,0.8741096711710281,0.682463225673613,-0.9004298589030344,75.0,417.0,835.79,Interpolated (Month),7175.0,2016-09-01,1.280815783602485,3,-0.19164644549741516,-0.9019098122523288,-0.7870744478783066
2017.0,6.0,Middle East,Model 3,-0.0485869584340954,0.0338402881909764,0.3759486966344804,82.0,478.0,697.71,Official (Quarter),3973.0,2017-06-01,-1.4357725962585401,2,0.0824272466250718,0.8741096711710281,-0.01826620369673184
2022.0,7.0,Middle East,Model Y,-0.4188345456923342,-0.4619583524037858,-1.361471867307853,60.0,334.0,414.53,Estimated (Region),3401.0,2022-07-01,0.906650011874321,3,-0.04312380671145161,-0.0485869584340954,0.5702314510167785
2015.0,12.0,Europe,Model 3,0.1547061574249238,0.0988669091401948,0.4252974698421646,60.0,331.0,522.86,Official (Quarter),13458.0,2015-12-01,1.564792090400521,4,-0.055839248284729,-0.4188345456923342,0.0657961373218237
2015.0,12.0,Asia,Model 3,0.7396820983092517,0.9406916843167183,-1.20944134264252,82.0,468.0,900.88,Official (Quarter),14323.0,2015-12-01,0.7863172499994276,4,0.20100958600746666,0.1547061574249238,-0.8946021101077778
2021.0,2.0,Middle East,Model X,-1.2665668388244444,-1.2993228178401102,0.8687579806221642,60.0,337.0,249.62,Estimated (Region),13580.0,2021-02-01,0.9747899609197069,1,-0.03275597901566574,0.7396820983092517,-1.1003400492201225
2016.0,12.0,Middle East,Cybertruck,-2.0738946251795745,-2.045603063318685,0.7794523426996738,82.0,479.0,126.53,Interpolated (Month),4613.0,2016-12-01,1.0138304260333824,4,0.028291561860889658,-1.2665668388244444,-1.616502024108481
2015.0,6.0,Asia,Model 3,-0.9357072927638906,-0.8901480874628988,-1.1354661463772238,120.0,671.0,628.06,Estimated (Region),3490.0,2015-06-01,1.0511816021880638,2,0.04555920530099189,-2.0738946251795745,1.0624639538516796
2015.0,3.0,Asia,Model 3,3.9357039960078577,4.259866390457506,-0.5590452181003268,60.0,341.0,1299.72,Official (Quarter),4127.0,2015-03-01,0.9239031545271462,1,0.32416239444964834,-0.9357072927638906,-2.2002364988265404
2020.0,8.0,Middle East,Cybertruck,-0.136765347437945,-0.1379990133787991,0.8345353690975745,100.0,593.0,834.71,Interpolated (Month),10515.0,2020-08-01,0.9910603278193898,3,-0.0012336659408541117,3.9357039960078577,-0.11413551970388344
2023.0,3.0,North America,Model X,0.9132435959738894,1.1033756132618746,-0.914997357104652,75.0,446.0,904.22,Interpolated (Month),6713.0,2023-03-01,0.8276815120773751,1,0.19013201728798523,-0.136765347437945,-0.8356154767088574
2018.0,1.0,Europe,Model X,0.0982923177740459,0.2157739749622552,1.6870424219796307,120.0,675.0,1043.79,Official (Quarter),14636.0,2018-01-01,0.4555337027611413,1,0.1174816571882093,0.9132435959738894,0.1658233098395179
2019.0,9.0,Europe,Model X,-0.7959432756108149,-0.8105667715719781,1.4887904467271251,120.0,702.0,714.99,Official (Quarter),8027.0,2019-09-01,0.9819589249472896,3,-0.014623495961163191,0.0982923177740459,-1.1849927448660764
2025.0,4.0,Europe,Model S,1.0303912539876492,0.8625188872911237,0.7973663544429166,82.0,458.0,960.22,Estimated (Region),9137.0,2025-04-01,1.1946303659781354,2,-0.1678723666965255,-0.7959432756108149,0.8215993178419971
2025.0,8.0,North America,Cybertruck,-0.4755025017380358,-0.5361403459776234,-0.535113148142024,100.0,582.0,702.85,Interpolated (Month),13593.0,2025-08-01,0.8868993078127375,3,-0.06063784423958757,1.0303912539876492,0.2544476406544486
2018.0,10.0,Europe,Model X,-0.4358603441455271,-0.326036281899824,1.278124611053466,120.0,660.0,812.49,Estimated (Region),12336.0,2018-10-01,1.3368461375088525,4,0.10982406224570312,-0.4755025017380358,-0.5570838328346317
2020.0,3.0,North America,Cybertruck,1.0705416443698057,1.0925769686277085,1.401969469608821,75.0,447.0,947.75,Interpolated (Month),3109.0,2020-03-01,0.9798317876995161,1,0.022035324257902777,-0.4358603441455271,1.5008667013512915
2018.0,10.0,Asia,Model 3,1.3447332343846576,1.2505658346884447,1.1441328530547312,120.0,660.0,1506.19,Interpolated (Month),6693.0,2018-10-01,1.0752998339505038,4,-0.0941673996962129,1.0705416443698057,1.538553472054035
2024.0,4.0,Middle East,Cybertruck,0.3615569028114759,0.2643678758160032,-1.5534418605831417,100.0,550.0,935.96,Interpolated (Month),3265.0,2024-04-01,1.3676279755832175,2,-0.09718902699547272,1.3447332343846576,-0.5616576278101373
2016.0,7.0,Europe,Model Y,0.7274845113577105,0.8547720335318305,0.0646881450536381,82.0,469.0,899.42,Estimated (Region),4769.0,2016-07-01,0.8510860004998281,3,0.12728752217411998,0.3615569028114759,0.04705962359498261
2024.0,10.0,Europe,Model S,-0.1263465752501703,-0.0713291204200337,1.2394704660761615,82.0,461.0,651.74,Interpolated (Month),6926.0,2024-10-01,1.7713182849607134,4,0.05501745483013659,0.7274845113577105,-0.15660284851245537
2016.0,3.0,Middle East,Model 3,-1.2447128288696,-1.1840590240275968,-0.7788942090086616,60.0,354.0,266.77,Estimated (Region),8084.0,2016-03-01,1.0512253220584296,1,0.060653804842003334,-0.1263465752501703,0.9694996142853207
2022.0,5.0,Asia,Model X,-0.816018470801893,-0.7586863266991359,-0.4551835137022629,120.0,693.0,697.61,Official (Quarter),4199.0,2022-05-01,1.0755676517226767,2,0.05733214410275711,-1.2447128288696,0.3714381547855531
2015.0,11.0,Asia,Model X,-0.6033230483343942,-0.4934152737294004,1.589917483442727,82.0,486.0,550.25,Interpolated (Month),12714.0,2015-11-01,1.2227490320157166,4,0.10990777460499379,-0.816018470801893,-0.9592338627108148
2022.0,2.0,Middle East,Model 3,0.6631930634672957,0.6542928483670923,-0.6718370886653858,60.0,345.0,648.53,Estimated (Region),7583.0,2022-02-01,1.0136028005233673,1,-0.008900215100203335,-0.6033230483343942,-0.4455576969829464
2020.0,8.0,North America,Model S,1.2636701044358738,1.1341282751548265,-0.1741131565417171,100.0,576.0,1286.93,Official (Quarter),10963.0,2020-08-01,1.1142214969143263,3,-0.1295418292810473,0.6631930634672957,-0.2200215907107313
2023.0,2.0,Asia,Model S,-0.5179399396736061,-0.4992841023349256,-0.9904268677354316,82.0,470.0,555.82,Official (Quarter),6818.0,2023-02-01,1.0373651739589456,1,0.01865583733868048,1.2636701044358738,0.5129816321260081
2025.0,5.0,Europe,Cybertruck,-0.9644224453789771,-0.9798237885553226,1.4277495029337894,60.0,359.0,329.94,Estimated (Region),5083.0,2025-05-01,0.9842815173950271,2,-0.01540134317634545,-0.5179399396736061,-1.3769536670080242
2018.0,5.0,Europe,Cybertruck,0.603221594288885,0.68880156056758,0.201058199101189,120.0,681.0,1256.04,Interpolated (Month),13936.0,2018-05-01,0.8757552665702787,2,0.08557996627869502,-0.9644224453789771,0.12128264740667129
2017.0,2.0,Europe,Model X,-1.1379839430436147,-1.1070599927231073,-0.7075860841326949,82.0,456.0,372.37,Official (Quarter),10819.0,2017-02-01,1.0279334006501688,1,0.030923950320507432,0.603221594288885,0.805221602064115
2018.0,5.0,Europe,Model X,0.5025915019386705,0.4209482230114135,0.3999766936852429,120.0,713.0,1272.7,Interpolated (Month),12719.0,2018-05-01,1.1939508815198001,2,-0.08164327892725703,-1.1379839430436147,0.2010248872197298
2015.0,11.0,Middle East,Model Y,0.8535262431903025,0.9423349563262652,0.631354828825204,82.0,476.0,948.26,Interpolated (Month),12032.0,2015-11-01,0.9057567454759532,4,0.08880871313596272,0.5025915019386705,0.5388779151672328
2020.0,3.0,Middle East,Cybertruck,-0.4945612313498189,-0.3661790695616158,-0.6621797653156497,120.0,712.0,851.84,Interpolated (Month),12169.0,2020-03-01,1.3505993992007799,1,0.1283821617882031,0.8535262431903025,0.32748844010944184
2020.0,2.0,Middle East,Model X,0.5475701038224785,0.5082763926616273,-0.9775790987561552,75.0,448.0,811.57,Interpolated (Month),4567.0,2020-02-01,1.0773077635085249,1,-0.03929371116085123,-0.4945612313498189,-0.5352930886005929
2020.0,8.0,Asia,Model 3,1.5853814602827716,1.6843896452088618,-1.2927870750433077,100.0,567.0,1374.49,Official (Quarter),10109.0,2020-08-01,0.9412201415463978,3,0.0990081849260902,0.5475701038224785,-2.0495606608668524
2025.0,12.0,Middle East,Cybertruck,0.5208878823659822,0.4162531601269934,1.095786095486422,82.0,476.0,854.8,Interpolated (Month),13057.0,2025-12-01,1.251372799685331,4,-0.10463472223898873,1.5853814602827716,0.5707816988040103
2020.0,3.0,Europe,Model X,-0.846512438180746,-0.8394414083111617,-1.4353879168166588,100.0,577.0,570.45,Official (Quarter),9033.0,2020-03-01,1.008423494242213,1,0.0070710298695843,0.5208878823659822,1.2150737251996515
2024.0,12.0,North America,Cybertruck,0.2416139644546545,0.348879007735565,-0.8696979000745441,120.0,700.0,1141.66,Estimated (Region),13826.0,2024-12-01,0.6925437160088098,4,0.10726504328091052,-0.846512438180746,-0.21013115751489855
2016.0,11.0,Asia,Model S,1.306107542371444,1.3801495702984394,1.2070396533511505,60.0,350.0,790.75,Official (Quarter),8159.0,2016-11-01,0.9463521711556344,4,0.07404202792699532,0.2416139644546545,1.576523595183351
2024.0,9.0,Europe,Model 3,1.161515313716717,1.2968122040999828,0.1266346803623225,100.0,589.0,1280.46,Official (Quarter),10149.0,2024-09-01,0.8956696351595758,3,0.13529689038326587,1.306107542371444,0.1470881204884592
2018.0,4.0,Middle East,Model Y,1.4616267760035937,1.659975318209877,1.7287990379990898,100.0,579.0,1361.29,Estimated (Region),12749.0,2018-04-01,0.8805111497560197,2,0.1983485422062834,1.161515313716717,2.526858964268724
2018.0,9.0,North America,Model 3,0.3958626161126853,0.3899608079742409,-1.3557227031706218,75.0,421.0,724.96,Official (Quarter),6803.0,2018-09-01,1.0151343622686162,3,-0.005901808138444431,1.4616267760035937,-0.5366799360004839
2021.0,7.0,Asia,Model X,-1.2236211680992266,-1.192744890363774,0.6866421351972036,120.0,680.0,520.91,Official (Quarter),4295.0,2021-07-01,1.025886740731319,3,0.03087627773545254,0.3958626161126853,-0.8401898515361493
2020.0,11.0,Middle East,Cybertruck,0.2314493086617035,0.254038737470279,-0.8442508778995663,120.0,699.0,1135.84,Estimated (Region),4395.0,2020-11-01,0.9110788022585794,4,0.022589428808575507,-1.2236211680992266,-0.19540128202689086
2017.0,1.0,Europe,Model 3,-1.905161339016589,-1.925878959765972,0.0067775060702167,100.0,589.0,214.25,Interpolated (Month),11485.0,2017-01-01,0.9892425115065899,1,-0.020717620749383103,0.2314493086617035,-0.012912242539927107
2021.0,4.0,Asia,Model Y,-2.222044483361835,-2.2092260048407253,-1.2448921191695386,120.0,697.0,123.16,Estimated (Region),11746.0,2021-04-01,1.00580224861242,2,0.012818478521109622,-1.905161339016589,2.766205665781297
2024.0,1.0,Asia,Model Y,-0.7270777326135721,-0.6690106256067121,-0.8300039650587607,82.0,489.0,517.92,Estimated (Region),9361.0,2024-01-01,1.0867954929029717,1,0.05806710700686002,-2.222044483361835,0.6034774009751983
2016.0,11.0,North America,Model Y,0.1689366755350551,0.0263281875759043,-0.3995448060122873,75.0,429.0,681.27,Estimated (Region),7428.0,2016-11-01,6.416570644979256,4,-0.1426084879591508,-0.7270777326135721,-0.06749777125501431
2017.0,6.0,Middle East,Cybertruck,0.7744960444001087,0.781294299390656,-1.4968220125796106,100.0,568.0,1105.04,Official (Quarter),14049.0,2017-06-01,0.9912987270022968,2,0.006798254990547314,0.1689366755350551,-1.1592827279139182
2016.0,5.0,North America,Cybertruck,1.5757250372794682,1.369585678808494,-1.5215562914872944,75.0,441.0,1066.54,Official (Quarter),8517.0,2016-05-01,1.1505122035521798,2,-0.2061393584709743,0.7744960444001087,-2.3975543441266263
2018.0,6.0,North America,Model 3,0.0990546669585172,-0.0288388013160318,-1.2080923989692731,75.0,428.0,662.03,Estimated (Region),10148.0,2018-06-01,-3.43477060204481,2,-0.127893468274549,1.5757250372794682,-0.11966719023501743
2017.0,11.0,Middle East,Model S,0.4855657034854776,0.6599269238283965,-1.595630397034454,82.0,462.0,820.03,Estimated (Region),5490.0,2017-11-01,0.7357870787701659,4,0.17436122034291884,0.0990546669585172,-0.7747833962388466
2020.0,6.0,Asia,Model Y,-1.1788966826102425,-1.088514494329648,-0.4004891659898735,82.0,471.0,373.24,Estimated (Region),13754.0,2020-06-01,1.083032599704844,2,0.09038218828059441,0.4855657034854776,0.4721353492068046
2019.0,2.0,Europe,Model 3,-0.3751265257826451,-0.4584370552404707,0.940728648577142,100.0,571.0,723.4,Estimated (Region),9784.0,2019-02-01,0.8182726974063528,1,-0.08331052945782558,-1.1788966826102425,-0.35289226964494613
2024.0,6.0,North America,Model Y,0.3923049865851525,0.4732981741726976,0.8964406507861853,60.0,353.0,607.12,Estimated (Region),8734.0,2024-06-01,0.8288749207006402,2,0.08099318758754509,-0.3751265257826451,0.3516781374810598
2019.0,10.0,Asia,Model 3,0.3193735812707294,0.3742323473114335,-0.9150132621148012,75.0,439.0,736.14,Interpolated (Month),13484.0,2019-10-01,0.8534098764181627,4,0.05485876604070411,0.3923049865851525,-0.2922310624318167
2024.0,6.0,Asia,Model 3,-0.9026721614368,-0.7988291143609278,1.1397281593066415,75.0,425.0,406.09,Interpolated (Month),6269.0,2024-06-01,1.129994069080654,2,0.10384304707587211,0.3193735812707294,-1.0288008810117115
2016.0,1.0,Middle East,Cybertruck,0.4220366047795341,0.6136805544168585,-1.1053460334078955,120.0,711.0,1235.33,Estimated (Region),8907.0,2016-01-01,0.6877138304969896,1,0.19164394963732445,-0.9026721614368,-0.46649648704599367
2015.0,5.0,Middle East,Model 3,1.218437386157242,1.4648954553622222,-1.2116715232843251,100.0,579.0,1278.17,Official (Quarter),7570.0,2015-05-01,0.8317572299764976,2,0.24645806920498026,0.4220366047795341,-1.476345883711717
2016.0,1.0,Asia,Model 3,0.4507517573946206,0.5153189869882575,-0.0016720305713439,100.0,577.0,1012.29,Interpolated (Month),11630.0,2016-01-01,0.8747043458053134,1,0.06456722959363692,1.218437386157242,-0.0007536707184507945
2023.0,10.0,North America,Cybertruck,0.301839550027889,0.1195251858316432,-1.418102152974294,75.0,414.0,689.93,Official (Quarter),7016.0,2023-10-01,2.525321738073213,4,-0.18231436419624578,0.4507517573946206,-0.4280393157473415
