Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Delivery_Efficiency
2020.0,1.0,North America,Cybertruck,0.5938192876804054,0.6559361203766394,-1.633065820609105,100.0,580.0,1066.53,Official (Quarter),9114.0,2020-01-01,0.911449814126394
2018.0,4.0,North America,Model 3,0.7894889116947114,0.6169670984359525,0.3733924632846244,100.0,592.0,1156.98,Interpolated (Month),3539.0,2018-04-01,0.9808039747064138
2019.0,6.0,North America,Cybertruck,0.5150432052850354,0.5758852981972767,-1.2884474924305156,60.0,349.0,625.53,Official (Quarter),14789.0,2019-06-01,0.911511175528263
2025.0,6.0,Asia,Model X,-0.06891627001999735,0.045108439113584704,-1.649194494963143,75.0,437.0,632.62,Official (Quarter),14189.0,2025-06-01,0.8896570796460177
2023.0,10.0,Middle East,Model X,-1.3804109837054952,-1.3767913554330418,1.2267936759559848,100.0,588.0,396.02,Official (Quarter),6457.0,2023-10-01,0.9371738676685452
2023.0,10.0,Asia,Model S,-0.08136797336636228,-0.08846609994816708,-0.6407288769405628,60.0,351.0,505.55,Official (Quarter),12915.0,2023-10-01,0.9341375620196517
2025.0,11.0,Asia,Model 3,-0.3730935946240549,-0.41923328015556294,1.1191565197738444,60.0,335.0,424.81,Estimated (Region),8575.0,2025-11-01,0.9531003382187148
2021.0,8.0,Middle East,Cybertruck,0.017991537009733365,-0.15443173347426944,-0.8947512732483385,100.0,575.0,861.9,Interpolated (Month),7559.0,2021-08-01,0.999499899979996
2016.0,12.0,Asia,Model 3,-1.5079774139070299,-1.4904118772360082,1.2918098782233913,120.0,667.0,399.0,Interpolated (Month),12486.0,2016-12-01,0.9259345251915486
2020.0,12.0,Asia,Model X,1.2199620845261847,1.1024366006849906,-0.9027365824061806,60.0,353.0,779.58,Interpolated (Month),3676.0,2020-12-01,0.9590281396560709
2023.0,5.0,Asia,Model S,0.07720065700367272,0.20521008347231004,-0.2247755841813808,75.0,447.0,685.65,Official (Quarter),10083.0,2023-05-01,0.8869037294015611
2023.0,4.0,Asia,Model X,-0.3964723029478421,-0.4138339578384798,-0.48063152994037506,120.0,707.0,886.79,Official (Quarter),9288.0,2023-04-01,0.9402901158214326
2024.0,12.0,North America,Model Y,0.3956084997178616,0.4409022402701989,0.11247226288793237,100.0,584.0,1005.56,Interpolated (Month),10648.0,2024-12-01,0.9158289452688687
2018.0,4.0,Europe,Model 3,0.032222055119864715,-0.11804499612001369,-1.4223035608114185,100.0,580.0,874.26,Estimated (Region),7091.0,2018-04-01,0.9897567221510883
2022.0,11.0,North America,Model Y,-0.5448762775249262,-0.5755788742067521,1.5220547813902487,82.0,453.0,528.52,Official (Quarter),11080.0,2022-11-01,0.9480741101901512
2025.0,3.0,North America,Model 3,-0.8490536021289837,-0.8793494428287325,-1.0117157238196273,60.0,354.0,349.45,Interpolated (Month),10494.0,2025-03-01,0.9523878437047757
2021.0,5.0,Middle East,Model S,1.3132228014265097,1.3766282731351243,-0.8404326814007149,100.0,597.0,1351.31,Interpolated (Month),5037.0,2021-05-01,0.9134382566585957
2015.0,6.0,North America,Model S,-0.43789327530411726,-0.4466993980294205,-1.2856308145394728,120.0,717.0,881.8,Estimated (Region),10274.0,2015-06-01,0.9367074146007083
2016.0,4.0,Middle East,Model S,0.5358807496605849,0.7122768749896805,-0.005959424869584973,100.0,599.0,1080.99,Estimated (Region),13217.0,2016-04-01,0.8788166544923302
2017.0,1.0,Middle East,Model Y,-0.4643213803657898,-0.3765082079073401,1.368015255130493,100.0,571.0,693.34,Estimated (Region),13919.0,2017-01-01,0.8942775077330977
2018.0,6.0,Middle East,Model 3,1.7431877414683354,1.9569380456494485,0.20596091847956277,75.0,448.0,1127.75,Interpolated (Month),3584.0,2018-06-01,0.8836352148272957
2021.0,1.0,Europe,Model 3,0.46167876237204286,0.5538185026405023,1.3780697067023828,75.0,416.0,732.51,Estimated (Region),14882.0,2021-01-01,0.9019592777564349
2019.0,7.0,North America,Model Y,0.7887265625102401,0.8221413464851108,-1.1557022896021942,100.0,585.0,1143.03,Official (Quarter),5110.0,2019-07-01,0.9200452041248764
2016.0,2.0,North America,Model 3,-0.3570842617501571,-0.45327248606760867,-0.3743458025893174,75.0,448.0,572.34,Estimated (Region),6097.0,2016-02-01,0.976160458452722
2021.0,3.0,Middle East,Cybertruck,-1.0955465051080444,-0.998604040093003,1.368718554798011,100.0,576.0,484.79,Official (Quarter),9523.0,2021-03-01,0.8764448609809434
2024.0,3.0,Europe,Cybertruck,-0.3641995208052228,-0.40373957263697663,-1.1536266857777733,82.0,452.0,575.55,Official (Quarter),7628.0,2024-03-01,0.949977618621307
2018.0,5.0,North America,Model 3,1.1757458318268479,1.2691113330819042,0.7025769672400531,82.0,481.0,1049.71,Official (Quarter),13474.0,2018-05-01,0.9058025152533931
2017.0,7.0,North America,Model X,-0.5962077892793285,-0.6051577703785987,0.5241307058753657,82.0,489.0,555.7,Interpolated (Month),3768.0,2017-07-01,0.9378559049269621
2023.0,10.0,Middle East,Model Y,1.222757364869246,1.2493920689673397,-1.170572480028207,100.0,565.0,1248.71,Interpolated (Month),13799.0,2023-10-01,0.9221429465515083
2015.0,9.0,Middle East,Cybertruck,-0.9748412175667518,-1.0286524425532917,-1.6967479901502793,120.0,668.0,609.82,Official (Quarter),13800.0,2015-09-01,0.9700350653490596
2016.0,5.0,North America,Model X,0.07720065700367272,0.2467613899994279,-0.23024939283041018,120.0,678.0,1039.98,Estimated (Region),9073.0,2016-05-01,0.8734944904757838
2020.0,1.0,Europe,Model Y,-0.411211053847621,-0.41759000814601593,-0.7389741246298246,75.0,421.0,524.4,Interpolated (Month),10742.0,2020-01-01,0.9354511659344373
2022.0,12.0,Middle East,Model X,0.4718434181649938,0.4723591615958136,1.3756084063818534,60.0,358.0,632.53,Interpolated (Month),12688.0,2022-12-01,0.929823176507736
2025.0,11.0,Asia,Model Y,-0.3141385910249393,-0.4361355065394753,0.32624355179314857,120.0,705.0,918.54,Estimated (Region),5288.0,2025-11-01,0.9872698340531939
2022.0,7.0,North America,Model 3,-0.3535266322226243,-0.2997439297470715,-0.5461139478177689,120.0,701.0,897.03,Interpolated (Month),3236.0,2022-07-01,0.9095852436293848
2017.0,10.0,North America,Model X,-0.7349553408531091,-0.6938944588941387,0.35009957592167734,82.0,458.0,482.96,Official (Quarter),11461.0,2017-10-01,0.912987012987013
2018.0,5.0,Asia,Model X,0.4550717361066247,0.4038112434832801,-1.5191655696493,60.0,340.0,597.36,Estimated (Region),9071.0,2018-05-01,0.9464285714285714
2018.0,3.0,Europe,Model X,-0.6864191094417683,-0.7976553486398228,-0.37146152840514235,82.0,479.0,518.83,Estimated (Region),5321.0,2018-03-01,0.9949021769082392
2023.0,6.0,Asia,Model X,0.8636908989832534,0.831766225398172,-0.6987284845745039,82.0,469.0,937.13,Estimated (Region),3854.0,2023-06-01,0.9381646594830622
2022.0,9.0,Asia,Cybertruck,-0.21808259378155273,-0.3295575790631391,0.8680154154608412,100.0,573.0,779.05,Official (Quarter),12395.0,2022-09-01,0.9796800691742326
2016.0,3.0,Asia,Model 3,1.4346904381522736,1.3796800640099973,-1.310936182717813,60.0,335.0,782.29,Estimated (Region),11173.0,2016-03-01,0.9416318877396722
2015.0,8.0,North America,Model 3,1.7236207790669047,1.9531819953419123,0.43685693299938716,82.0,455.0,1140.12,Estimated (Region),14277.0,2015-08-01,0.8803225126475548
2023.0,9.0,North America,Model 3,-0.27373408424795925,-0.23143076477875904,0.5671085284553135,82.0,463.0,614.29,Estimated (Region),6840.0,2023-09-01,0.9146845915201655
2019.0,9.0,Middle East,Model S,0.26677148754220814,0.13079333675425148,-1.1794907174375906,75.0,442.0,727.44,Interpolated (Month),10395.0,2019-09-01,0.978507089984839
2020.0,1.0,Europe,Model X,0.5958522188389955,0.6106287635419855,0.034895575887062165,82.0,460.0,846.42,Estimated (Region),11937.0,2020-01-01,0.9253224711473184
2017.0,9.0,Middle East,Model X,0.04391140928175832,-0.05043609058436428,0.3415744904819103,82.0,489.0,740.47,Estimated (Region),14149.0,2017-09-01,0.9668614117421703
2019.0,8.0,North America,Model Y,-0.2856775548046766,-0.2342478025094111,-0.32523461047073116,75.0,434.0,572.75,Official (Quarter),4289.0,2019-08-01,0.9109546489956513
2025.0,7.0,Middle East,Model Y,-0.08467148649907134,0.03736158535429154,-0.8751329402613365,60.0,330.0,474.66,Official (Quarter),10430.0,2025-07-01,0.8866389274156264
2021.0,12.0,Europe,Model X,0.07567595863473008,0.04088288251760661,-1.1430066122824658,75.0,422.0,646.93,Estimated (Region),6158.0,2021-12-01,0.9436749769159741
2017.0,5.0,Europe,Model Y,-1.5232243975964563,-1.481960764044052,1.107964362944747,75.0,432.0,254.53,Estimated (Region),14604.0,2017-05-01,0.9044439327653696
2017.0,2.0,Europe,Cybertruck,1.1635482448753067,1.357143762164781,-0.7350435989967974,60.0,341.0,741.73,Interpolated (Month),3697.0,2017-02-01,0.8822169495650057
2023.0,5.0,Middle East,Model S,0.3409734748307502,0.4836273125184218,0.7011047597381524,82.0,473.0,799.18,Estimated (Region),10314.0,2023-05-01,0.8858131487889274
2023.0,11.0,Europe,Cybertruck,1.3843753919771664,1.259955960457285,0.4920110349113908,100.0,580.0,1337.19,Interpolated (Month),4841.0,2023-11-01,0.9592460837546027
2022.0,2.0,Asia,Model X,0.07364302747613988,0.156381429474341,-0.21789666729201565,120.0,697.0,1067.66,Official (Quarter),7086.0,2022-02-01,0.9019607843137255
2017.0,7.0,Europe,Model S,-1.931589444078261,-1.8941872852961366,-0.309669072882275,120.0,699.0,243.36,Interpolated (Month),6122.0,2017-07-01,0.8971781986857363
2016.0,1.0,Europe,Model X,-0.6378828780304274,-0.6730014290584692,1.0999517170507114,60.0,332.0,369.12,Interpolated (Month),13737.0,2016-01-01,0.951598408011298
2019.0,7.0,Europe,Cybertruck,-1.3552534606179416,-1.279603553725546,-1.3749926170290514,120.0,699.0,481.16,Official (Quarter),13883.0,2019-07-01,0.8816522574447646
2025.0,10.0,Europe,Model 3,-0.5705420334021273,-0.45796754895202874,1.7383122221943526,75.0,419.0,482.5,Official (Quarter),4444.0,2025-10-01,0.8819069500287191
2024.0,12.0,Middle East,Model S,-0.9570530699290877,-1.0227836139477664,0.45837144141506925,60.0,352.0,325.04,Interpolated (Month),13315.0,2024-12-01,0.9772979838069534
2021.0,11.0,Asia,Model S,-1.5006080384571403,-1.5500391758681433,-0.6025071494266795,82.0,456.0,274.76,Interpolated (Month),11519.0,2021-11-01,0.9911176905995559
2019.0,11.0,North America,Model 3,-0.038676419035968246,0.05332479916131987,-1.018326740694298,75.0,439.0,643.35,Official (Quarter),3253.0,2019-11-01,0.8977304052191492
2016.0,6.0,Europe,Model X,0.9627962929645253,1.1090096887231788,0.5490290052002094,82.0,456.0,937.83,Estimated (Region),7059.0,2016-06-01,0.89148244473342
2024.0,12.0,North America,Model 3,-0.20029444614388855,-0.27486009645964493,-1.3839903794891792,82.0,475.0,650.8,Estimated (Region),11158.0,2024-12-01,0.9629942013705851
2022.0,10.0,Asia,Cybertruck,-0.27551289901172565,-0.1997390903089234,1.0866968792179388,120.0,711.0,942.57,Official (Quarter),14899.0,2022-10-01,0.9013768485466599
2015.0,2.0,Europe,Cybertruck,-1.1682237940276439,-1.2070648321612554,0.7986203650868374,82.0,466.0,372.22,Interpolated (Month),10587.0,2015-02-01,0.9657236126224157
2025.0,1.0,North America,Model 3,-1.7692090677858696,-1.7655425622630259,-1.1092864996722658,82.0,462.0,205.13,Interpolated (Month),8460.0,2025-01-01,0.9441786283891547
2018.0,4.0,North America,Model X,-0.8411759938894466,-0.8380328894458356,1.4967026922445963,100.0,566.0,561.36,Interpolated (Month),8584.0,2018-04-01,0.9331075359864521
2015.0,7.0,Middle East,Model S,-0.7903527149246918,-0.8725416016463233,0.8078442769100189,120.0,716.0,731.61,Estimated (Region),5174.0,2015-07-01,0.9816976509583514
2022.0,8.0,North America,Model S,0.8276063709182775,0.8916282771745283,1.1413633931625677,82.0,455.0,899.47,Official (Quarter),9057.0,2022-08-01,0.9117891241178913
2021.0,6.0,Middle East,Model 3,-0.7590963983613677,-0.8147923281679561,1.5219827118130114,120.0,691.0,718.81,Interpolated (Month),7377.0,2021-06-01,0.965205288796103
2023.0,4.0,Europe,Cybertruck,-0.9837352913855839,-0.9258305653844915,1.5789226481457876,100.0,591.0,536.42,Estimated (Region),13834.0,2023-04-01,0.9015196662693683
2020.0,10.0,Middle East,Model Y,0.48454923790618254,0.6686127901645736,-0.3562687644920492,60.0,350.0,621.02,Interpolated (Month),8871.0,2020-10-01,0.8759626777251185
2024.0,8.0,Asia,Model 3,-1.4126837658481146,-1.345099680963206,0.8855909487068545,82.0,473.0,309.55,Interpolated (Month),7347.0,2024-08-01,0.8857084855866829
2020.0,7.0,North America,Model X,-1.980125675489602,-1.9406684078518954,1.282008912750748,100.0,583.0,186.27,Interpolated (Month),3563.0,2020-07-01,0.8915864378401005
2018.0,2.0,Europe,Model 3,1.2400372797172627,1.1979811303829397,-0.41623959932130977,82.0,488.0,1083.51,Estimated (Region),6014.0,2018-02-01,0.9392727964972397
2015.0,8.0,Middle East,Model X,0.09422645545686557,-0.0039549680286053174,-0.16086776230871974,100.0,557.0,859.98,Official (Quarter),5116.0,2015-08-01,0.9674781464423348
2016.0,11.0,Europe,Model S,-0.9837352913855839,-0.8805232085498376,0.5911072006436142,60.0,350.0,317.68,Official (Quarter),7343.0,2016-11-01,0.8763215061549602
2022.0,11.0,North America,Model X,-0.14362649009818693,-0.06757307011249764,0.1952901477644058,82.0,468.0,656.86,Official (Quarter),9789.0,2022-11-01,0.9024884259259259
2020.0,4.0,North America,Model S,0.315307718953549,0.19746322971301686,-0.44327165516393074,60.0,345.0,577.69,Official (Quarter),11705.0,2020-04-01,0.9709489432025746
2022.0,12.0,North America,Cybertruck,-1.342547640876753,-1.3516727690013943,-0.5767300982911131,60.0,335.0,233.11,Estimated (Region),10287.0,2022-12-01,0.9471212739893834
2019.0,4.0,Europe,Model S,0.532323120133052,0.5242396064686556,1.0275466435060436,100.0,578.0,1041.87,Interpolated (Month),7104.0,2019-04-01,0.932345410815424
2023.0,9.0,Europe,Model X,-1.1240075413283073,-1.1629312410477064,0.5903696057979628,60.0,352.0,290.35,Official (Quarter),8377.0,2023-09-01,0.964398456681866
2024.0,5.0,Middle East,Model Y,-0.30880214673364004,-0.2628876861043737,1.2442494245943148,75.0,430.0,561.6,Interpolated (Month),5600.0,2024-05-01,0.9130662751677853
2016.0,5.0,Asia,Model X,0.004015135294425793,-0.13025215961950595,0.17146692771930916,60.0,343.0,511.31,Estimated (Region),13132.0,2016-05-01,0.9838629838629839
2024.0,5.0,Europe,Model S,-0.06789980444070226,-0.17485525702149687,-0.4698638380696239,82.0,466.0,674.88,Official (Quarter),14918.0,2024-05-01,0.9741701140147311
2017.0,2.0,Middle East,Model Y,0.1958730133863752,0.30239788517980604,-0.14153671356753073,75.0,427.0,684.89,Official (Quarter),6634.0,2017-02-01,0.8952612190221031
2023.0,5.0,Asia,Model X,0.17096960669364533,0.13854019051354463,1.7122116035085715,82.0,470.0,746.95,Estimated (Region),9646.0,2023-05-01,0.9421127512004268
2021.0,11.0,Asia,Model Y,-1.1763555186620047,-1.2173939705069796,-1.0807076815926717,100.0,571.0,453.35,Interpolated (Month),10899.0,2021-11-01,0.9676416819012797
2015.0,8.0,Europe,Cybertruck,-1.2454751780540712,-1.241338791217522,1.5608028653337445,75.0,418.0,314.82,Official (Quarter),10034.0,2015-08-01,0.9353576751117735
2017.0,3.0,Asia,Model X,2.0773508006615984,1.793315104127408,0.43026480332426814,82.0,491.0,1332.84,Estimated (Region),5281.0,2017-03-01,0.9891773708663569
2018.0,11.0,North America,Model Y,-1.981396257463721,-1.961796190831786,-1.4307590618317847,82.0,466.0,148.54,Interpolated (Month),7962.0,2018-11-01,0.9243149195302305
2022.0,3.0,North America,Cybertruck,-0.516923474094311,-0.5098479938248708,-0.11949236950126585,82.0,461.0,545.46,Interpolated (Month),9060.0,2022-03-01,0.9297501178689298
2020.0,11.0,Europe,Model 3,-1.2508116223453705,-1.1540106215673083,0.217360337472162,82.0,479.0,359.25,Interpolated (Month),6905.0,2020-11-01,0.8710801393728222
2016.0,6.0,Asia,Model Y,1.2123385926814714,0.9700358273443439,-1.1615776997574818,75.0,417.0,919.05,Interpolated (Month),11711.0,2016-06-01,0.9935758723289153
2018.0,12.0,North America,Model S,0.9854126521038412,0.7620445415645336,-0.840627020743471,120.0,687.0,1422.09,Estimated (Region),5723.0,2018-12-01,0.9926629261976694
2015.0,11.0,Europe,Model Y,-0.6284805714219478,-0.6950682246152436,-1.086345013627294,100.0,588.0,657.0,Interpolated (Month),7201.0,2015-11-01,0.9680311890838207
2017.0,3.0,North America,Model 3,1.7083737953774782,1.986986448109737,0.15936917937486245,82.0,490.0,1223.41,Interpolated (Month),3907.0,2017-03-01,0.8705543933054394
2016.0,1.0,Middle East,Model X,-0.019617689424185195,0.12586352072561038,-1.0020648618802637,100.0,581.0,857.99,Estimated (Region),10578.0,2016-01-01,0.8796461758398856
2017.0,5.0,Europe,Model S,-1.0985959018459297,-1.043911396927657,0.22057066436438846,82.0,489.0,410.69,Estimated (Region),8955.0,2017-05-01,0.9017555161861813
2021.0,4.0,Europe,Model Y,-0.7486776261735929,-0.8359201111478466,-0.3051823689256061,82.0,477.0,499.13,Interpolated (Month),11544.0,2021-04-01,0.9832276250880903
2020.0,4.0,Asia,Model 3,0.4438906147343787,0.37963166962851663,1.0751702201441484,120.0,674.0,1179.74,Official (Quarter),3759.0,2020-04-01,0.9507862788234336
2020.0,12.0,Europe,Model S,1.129496647968921,1.312071158474348,-0.1806993218380298,100.0,567.0,1221.91,Estimated (Region),4658.0,2020-12-01,0.8843951985226224
2025.0,6.0,North America,Model S,-1.229974077969821,-1.2080038447381394,0.6754286060107183,82.0,472.0,359.81,Official (Quarter),8210.0,2025-06-01,0.9223230490018148
2023.0,9.0,Middle East,Model X,-0.10195140134708798,-0.11217616751448857,0.23585736724367307,82.0,457.0,652.66,Official (Quarter),8629.0,2023-09-01,0.9354490076635882
2015.0,3.0,Middle East,Model X,0.20908706591721146,0.030318991027661394,1.6142615925701973,100.0,591.0,952.54,Estimated (Region),11351.0,2015-03-01,0.9962911451089476
2017.0,9.0,Europe,Cybertruck,-0.24806832837075807,-0.11781024297579268,1.730847802118884,100.0,591.0,793.06,Estimated (Region),13138.0,2017-09-01,0.881032105574158
2017.0,7.0,Asia,Model S,-0.10779607842803479,-0.15349272089738542,0.024207906098622264,100.0,597.0,850.55,Estimated (Region),13515.0,2017-07-01,0.9496100779844031
2022.0,2.0,Europe,Model Y,0.7635690394226864,0.8233151122062159,0.19049230204670087,120.0,660.0,1279.77,Interpolated (Month),11358.0,2022-02-01,0.9127303537386147
2024.0,1.0,Middle East,Model 3,0.05331371589023796,0.05379430544976188,1.5021436968101942,82.0,487.0,740.14,Interpolated (Month),12429.0,2024-01-01,0.9308222324299494
2021.0,8.0,Asia,Cybertruck,-1.2909620127275268,-1.2519026827074673,1.2311655656206422,60.0,337.0,244.76,Official (Quarter),8898.0,2021-08-01,0.9096374225061056
2015.0,10.0,Middle East,Cybertruck,0.2195058381049862,0.11882092639898023,-1.650109530078267,75.0,445.0,719.97,Official (Quarter),3255.0,2015-10-01,0.9663142805948755
2015.0,12.0,Europe,Cybertruck,-0.047316376459976564,-0.06992060155470768,-0.16452989089548595,60.0,334.0,487.77,Official (Quarter),12537.0,2015-12-01,0.939949797258158
2024.0,4.0,Europe,Model Y,1.371415455841154,1.556449181608414,-1.3263282562893335,60.0,350.0,804.25,Official (Quarter),7906.0,2024-04-01,0.8862084924216128
2023.0,1.0,North America,Cybertruck,-0.9844976405700553,-1.0263049111110816,0.046015663138922976,60.0,339.0,307.54,Official (Quarter),5011.0,2023-01-01,0.962444302991725
2020.0,8.0,Middle East,Model 3,0.6901294013186158,0.8690919753293118,-1.3088650521774963,120.0,692.0,1311.82,Estimated (Region),13553.0,2020-08-01,0.8802061568463574
2024.0,3.0,Middle East,Cybertruck,0.9208670878186026,1.0878819057432885,1.7393848163162637,100.0,581.0,1180.53,Estimated (Region),12541.0,2024-03-01,0.885938521909745
2017.0,12.0,North America,Model S,0.5363889824502325,0.3444186979953659,-1.6135399354935929,82.0,473.0,853.74,Estimated (Region),8258.0,2017-12-01,0.9925760950259837
2019.0,10.0,Europe,Model 3,-0.7842539214489213,-0.7460096569112017,-0.8540702335401941,82.0,483.0,495.27,Estimated (Region),12813.0,2019-10-01,0.9141481679593474
2015.0,4.0,Europe,Cybertruck,-0.6132335877325213,-0.5234636761896891,-0.7543701744538822,75.0,416.0,468.56,Official (Quarter),11360.0,2015-04-01,0.891170187514835
2023.0,7.0,North America,Cybertruck,-0.3075315647595212,-0.325566775611382,0.3740763787210241,75.0,433.0,565.84,Interpolated (Month),10816.0,2023-07-01,0.9399072176070774
2018.0,10.0,North America,Model X,-0.4457708835436543,-0.5253417013434571,-0.27827208581693685,120.0,673.0,824.56,Official (Quarter),3002.0,2018-10-01,0.9703017343787123
2018.0,6.0,Middle East,Model Y,-0.39901346689607986,-0.2626529329601527,1.1950746124351332,120.0,677.0,848.15,Interpolated (Month),3926.0,2018-06-01,0.8757470902799622
2022.0,9.0,Asia,Model S,0.7816113034551744,0.6357473499736329,1.255961476442652,60.0,337.0,657.05,Estimated (Region),5717.0,2022-09-01,0.9726129901227177
2024.0,7.0,Europe,Model Y,-1.4970504089296075,-1.435479641488293,-0.15787513524290622,60.0,351.0,212.23,Interpolated (Month),4146.0,2024-07-01,0.8876899361374146
2019.0,11.0,Middle East,Cybertruck,0.25635271535443344,0.10919604748591903,1.6402459058692647,82.0,451.0,739.48,Estimated (Region),12632.0,2019-11-01,0.9829152054671343
2022.0,10.0,Asia,Model 3,0.14733678197503436,0.1991065017225639,0.8788402659618143,60.0,350.0,551.35,Interpolated (Month),5380.0,2022-10-01,0.9128998609179416
2017.0,10.0,Middle East,Cybertruck,-1.795637172847542,-1.816718747703205,0.43602341106127535,100.0,563.0,241.19,Estimated (Region),8854.0,2017-10-01,0.9790881042166609
2023.0,6.0,Asia,Model Y,-0.9011474630678573,-0.8255909728021223,-0.8885040834808221,82.0,480.0,459.07,Official (Quarter),3820.0,2023-06-01,0.8931222860344586
2016.0,2.0,Middle East,Cybertruck,0.4484647098412066,0.37657987875364357,0.5877000492507966,60.0,354.0,620.58,Estimated (Region),12147.0,2016-02-01,0.9532626427406199
2025.0,3.0,North America,Model Y,-0.15201233112737148,-0.14152031054211417,0.9752683662415735,100.0,567.0,793.01,Estimated (Region),5144.0,2025-03-01,0.927484333034915
2024.0,10.0,Middle East,Model 3,0.8558132907437164,0.7183804567394266,1.6469444002997538,75.0,417.0,831.29,Official (Quarter),4213.0,2024-10-01,0.968941382327209
2022.0,6.0,Asia,Model Y,0.31835711569143427,0.3293944967652216,0.06535615547988871,60.0,357.0,598.42,Interpolated (Month),9588.0,2022-06-01,0.9266937557011361
2024.0,12.0,Europe,Model X,0.25025392187866285,0.28713893080544073,-0.5350594687327717,60.0,331.0,541.53,Interpolated (Month),9499.0,2024-12-01,0.9181749305497096
2019.0,12.0,Europe,Model X,-1.014991607948908,-1.0702037490804095,-0.4590986313567086,75.0,416.0,369.91,Official (Quarter),10538.0,2019-12-01,0.9722814498933902
2024.0,12.0,Middle East,Model 3,-1.0686101672567245,-1.0873407286085428,1.4473171387009427,100.0,578.0,495.66,Official (Quarter),11858.0,2024-12-01,0.9490371845949536
2016.0,11.0,North America,Model S,-1.8131712040903825,-1.7582652147921747,0.749272585942287,120.0,696.0,290.96,Official (Quarter),6712.0,2016-11-01,0.8802905874921036
2017.0,2.0,Europe,Model Y,-0.8643005858184102,-0.8227739350714703,-0.36025744281843297,100.0,585.0,572.22,Official (Quarter),5390.0,2017-02-01,0.9119004335058034
2015.0,4.0,Middle East,Model 3,0.11811339657030034,0.16788433354117024,-0.17476377086311712,120.0,677.0,1054.8,Estimated (Region),6943.0,2015-04-01,0.913464075279219
2017.0,3.0,North America,Model X,-1.2612303945331451,-1.3033136212918672,-1.245120256658861,82.0,476.0,354.07,Interpolated (Month),12375.0,2017-03-01,0.9715909090909091
2025.0,4.0,North America,Model 3,-0.168275780396093,-0.010528056066793454,1.3724219370048507,100.0,567.0,787.56,Estimated (Region),14978.0,2025-04-01,0.8726792950711526
2024.0,7.0,North America,Cybertruck,1.4768737596930201,1.6656093936711813,1.6546001775285748,120.0,686.0,1619.03,Interpolated (Month),3725.0,2024-07-01,0.8863725987268323
2019.0,10.0,Middle East,Cybertruck,0.28837138110222893,0.21976477841401232,0.15806894479519695,120.0,693.0,1149.38,Estimated (Region),7278.0,2019-10-01,0.953847481021394
2020.0,2.0,North America,Model X,-0.12126424735369482,0.0005053417115937756,-0.35704413373680444,82.0,459.0,650.29,Official (Quarter),8097.0,2020-02-01,0.8861887783824357
2024.0,2.0,Europe,Model X,-1.6917035673646184,-1.6873697652374313,1.0029917929941012,120.0,692.0,338.91,Interpolated (Month),9564.0,2024-02-01,0.9414648212226067
2020.0,1.0,North America,Model S,-0.6467769518492595,-0.5816824559564984,-0.6511849300187104,60.0,353.0,390.61,Official (Quarter),8311.0,2020-01-01,0.9020542920029347
2017.0,1.0,North America,Model X,0.7567078967624445,0.8629883935795657,-1.2379972972700255,60.0,352.0,681.12,Interpolated (Month),12227.0,2017-01-01,0.9000837287189506
2022.0,3.0,Europe,Model 3,0.618976810767959,0.5603915906786904,0.8423318062598993,100.0,589.0,1091.83,Estimated (Region),12159.0,2022-03-01,0.9474814076516139
2016.0,10.0,Middle East,Model Y,-0.30473628441645967,-0.2981006577375244,1.3066084961037343,75.0,431.0,563.94,Interpolated (Month),11427.0,2016-10-01,0.9293628808864266
2019.0,12.0,Middle East,Model S,1.2697688979116444,1.1846002011623424,1.49500831163218,75.0,414.0,926.47,Official (Quarter),9592.0,2019-12-01,0.9501337409247229
2025.0,1.0,Asia,Model S,0.7976206363290721,0.6338693248198649,1.173446780822141,75.0,447.0,875.74,Interpolated (Month),4643.0,2025-01-01,0.9779125486672656
2015.0,9.0,Europe,Model 3,0.9706739012040623,0.7373954614213281,-0.9627148727089482,75.0,421.0,867.81,Interpolated (Month),11062.0,2015-09-01,0.9960136261506124
2019.0,3.0,Asia,Cybertruck,-2.0055373149719795,-2.005225522512672,1.6011220660610033,82.0,456.0,138.85,Estimated (Region),9957.0,2019-03-01,0.9602649006622517
2017.0,3.0,Asia,Model S,-0.4165474981389203,-0.276972874757634,-1.049856932219632,120.0,717.0,890.84,Official (Quarter),14937.0,2017-03-01,0.8741029970451667
2015.0,3.0,Europe,Cybertruck,-1.1420498053607953,-1.1587056844517283,-0.7135340608967871,120.0,708.0,576.45,Interpolated (Month),12721.0,2015-03-01,0.948951048951049
2017.0,7.0,Asia,Model 3,0.35291694538746754,0.1946461919823648,-0.36860807017813113,100.0,577.0,978.97,Official (Quarter),9037.0,2017-07-01,0.9848498040922943
2021.0,12.0,Europe,Model 3,0.9821091389711321,0.8146292458700387,1.0626688821671757,75.0,442.0,914.08,Official (Quarter),4526.0,2021-12-01,0.9760016989947614
2015.0,3.0,Europe,Model Y,0.07872535537261537,0.21647823439491826,0.8422925407660947,100.0,584.0,896.32,Official (Quarter),11429.0,2015-03-01,0.8837450336845742
2019.0,8.0,North America,Model X,-0.061038661780460364,-0.014988365806992546,-1.2267027519380942,60.0,354.0,514.11,Interpolated (Month),5820.0,2019-08-01,0.9140861027190332
